0.000000000000000000e+00 4.029399999999999409e+02 4.029399999999999409e+02 4.029399999999999409e+02 4.029399999999999409e+02
1.000000000000000021e-02 3.588899999999999864e+02 8.691000000000002501e+01 1.041500000000000199e+02 1.493800000000000239e+02
2.000000000000000042e-02 3.142899999999997931e+02 4.147999999999998266e+01 7.262999999999998124e+01 1.269100000000000250e+02
2.999999999999999889e-02 2.826200000000000045e+02 3.014999999999999858e+01 5.415000000000000568e+01 1.116400000000000432e+02
4.000000000000000083e-02 2.417399999999998670e+02 2.352000000000000313e+01 4.347999999999999687e+01 1.001000000000000227e+02
5.000000000000000278e-02 2.104299999999998931e+02 1.946000000000000085e+01 3.562999999999999545e+01 8.827000000000002444e+01
5.999999999999999778e-02 1.858200000000000216e+02 1.538000000000001322e+01 2.966000000000000369e+01 7.812999999999998124e+01
7.000000000000000666e-02 1.683800000000000523e+02 1.184999999999999787e+01 2.442000000000000171e+01 6.677999999999998693e+01
8.000000000000000167e-02 1.539900000000000091e+02 9.629999999999993676e+00 2.032999999999999829e+01 5.598999999999998778e+01
8.999999999999999667e-02 1.436300000000000239e+02 8.949999999999999289e+00 1.742000000000001236e+01 4.615999999999998238e+01
1.000000000000000056e-01 1.313100000000000023e+02 8.420000000000003482e+00 1.493000000000000682e+01 3.995999999999999375e+01
1.100000000000000006e-01 1.211800000000000068e+02 7.980000000000003979e+00 1.300000000000000711e+01 3.418000000000001393e+01
1.199999999999999956e-01 1.112999999999999972e+02 7.590000000000004299e+00 1.152999999999999226e+01 2.960000000000001918e+01
1.300000000000000044e-01 1.017700000000000387e+02 7.280000000000002913e+00 1.017999999999998906e+01 2.562000000000000455e+01
1.400000000000000133e-01 9.259000000000000341e+01 6.879999999999999893e+00 9.089999999999994529e+00 2.268000000000001037e+01
1.499999999999999944e-01 8.676999999999999602e+01 6.599999999999997868e+00 8.170000000000003482e+00 1.972000000000001307e+01
1.600000000000000033e-01 8.143000000000000682e+01 6.319999999999997620e+00 7.290000000000005365e+00 1.832000000000000739e+01
1.700000000000000122e-01 7.632999999999995566e+01 6.099999999999996092e+00 6.509999999999994458e+00 1.650000000000000000e+01
1.799999999999999933e-01 7.225999999999996248e+01 5.749999999999992895e+00 5.919999999999991047e+00 1.510000000000000142e+01
1.900000000000000022e-01 6.671999999999999886e+01 5.469999999999992646e+00 5.369999999999990337e+00 1.379000000000000270e+01
2.000000000000000111e-01 6.290999999999999659e+01 5.119999999999994778e+00 4.889999999999993463e+00 1.256000000000000050e+01
2.099999999999999922e-01 6.000000000000000711e+01 4.829999999999995630e+00 4.339999999999998970e+00 1.152999999999999403e+01
2.200000000000000011e-01 5.727999999999999403e+01 4.439999999999997726e+00 4.050000000000001599e+00 1.063999999999999702e+01
2.300000000000000100e-01 5.395999999999999375e+01 4.249999999999999112e+00 3.880000000000000782e+00 9.659999999999996589e+00
2.399999999999999911e-01 5.189999999999998437e+01 3.879999999999999005e+00 3.359999999999996323e+00 8.820000000000000284e+00
2.500000000000000000e-01 4.833000000000000540e+01 3.489999999999997105e+00 3.029999999999995364e+00 8.070000000000000284e+00
2.600000000000000089e-01 4.544000000000000483e+01 2.839999999999998526e+00 2.729999999999997762e+00 7.289999999999998259e+00
2.700000000000000178e-01 4.334999999999999432e+01 2.160000000000000586e+00 2.190000000000000391e+00 6.509999999999995346e+00
2.800000000000000266e-01 4.071999999999999176e+01 2.000000000000001332e+00 2.000000000000001332e+00 5.849999999999994316e+00
2.899999999999999800e-01 3.869999999999998863e+01 2.000000000000001332e+00 2.000000000000001332e+00 5.189999999999994174e+00
2.999999999999999889e-01 3.689999999999998437e+01 2.000000000000001332e+00 2.000000000000001332e+00 4.669999999999997264e+00
3.099999999999999978e-01 3.510999999999999233e+01 2.000000000000001332e+00 2.000000000000001332e+00 4.220000000000000639e+00
3.200000000000000067e-01 3.329000000000000625e+01 2.000000000000001332e+00 2.000000000000001332e+00 4.040000000000002700e+00
3.300000000000000155e-01 3.153000000000000824e+01 2.000000000000001332e+00 2.000000000000001332e+00 3.990000000000002434e+00
3.400000000000000244e-01 3.013000000000000611e+01 2.000000000000001332e+00 2.000000000000001332e+00 3.900000000000001243e+00
