0.000000000000000000e+00 9.908470098889797839e+01 9.908470098889797839e+01 9.908470098889797839e+01 9.908470098889797839e+01
1.000000000000000021e-02 9.796389586798687787e+01 9.790287970626164338e+01 9.799388885727785237e+01 9.802419186778689664e+01
2.000000000000000042e-02 9.691308677687884199e+01 9.669095649383940838e+01 9.688237964546560477e+01 9.694347974608085394e+01
2.999999999999999889e-02 9.585278367536581356e+01 9.542882927111206470e+01 9.572016047404940764e+01 9.580267364466870106e+01
4.000000000000000083e-02 9.481206963475869998e+01 9.408609002848680802e+01 9.449854329083017035e+01 9.467146244336052519e+01
5.000000000000000278e-02 9.376155853394564588e+01 9.285306477625559296e+01 9.320692808951497454e+01 9.345984731244834620e+01
5.999999999999999778e-02 9.268025050274060561e+01 9.160943349381432199e+01 9.201590291619484674e+01 9.233853016043219952e+01
7.000000000000000666e-02 9.158864342152946847e+01 9.029620411987998807e+01 9.082328071386270096e+01 9.112691500881302886e+01
8.000000000000000167e-02 9.046833237022539720e+01 8.902318091683771684e+01 8.960116146243449009e+01 9.000510178720286092e+01
8.999999999999999667e-02 8.944702028911632397e+01 8.769895057330047905e+01 8.841842713030725065e+01 8.879328255588967522e+01
1.000000000000000056e-01 8.833641021861120635e+01 8.630411609924300365e+01 8.716569767777588140e+01 8.758167226307749331e+01
1.100000000000000006e-01 8.723490420808910528e+01 8.473936754508858371e+01 8.575337035474365166e+01 8.629996009126121237e+01
1.199999999999999956e-01 8.615438609727496555e+01 8.328462298114925488e+01 8.446843402210937768e+01 8.512703780903200368e+01
1.300000000000000044e-01 8.509307602665985826e+01 8.169167850698680411e+01 8.311431068737405781e+01 8.389481453610778772e+01
1.400000000000000133e-01 8.397216599555262917e+01 8.015663976913934619e+01 8.158067523343567018e+01 8.269248836377737177e+01
1.499999999999999944e-01 8.291105890434144499e+01 7.837957028228275647e+01 8.007743873118212719e+01 8.143046715104213717e+01
1.600000000000000033e-01 8.184975083322341050e+01 7.659251664678814109e+01 7.838139323743673970e+01 8.012742782840282985e+01
1.700000000000000122e-01 8.070823873211826083e+01 7.505455576133519457e+01 7.683724567126924399e+01 7.885470648657856430e+01
1.799999999999999933e-01 7.948712769020113456e+01 7.336827904325137695e+01 7.535208014481564476e+01 7.758206818394833704e+01
1.900000000000000022e-01 7.835551353869691127e+01 7.134770615237141556e+01 7.399581451965219969e+01 7.634743778050095386e+01
2.000000000000000111e-01 7.722490640708080889e+01 6.924921516109259301e+01 7.225864997169675519e+01 7.497462047526943252e+01
2.099999999999999922e-01 7.611438927546763011e+01 6.695797300883637604e+01 7.045328521653416942e+01 7.361208309132811678e+01
2.200000000000000011e-01 7.500267503335344088e+01 6.471609209637344406e+01 6.883722762197606926e+01 7.213763773889557740e+01
2.300000000000000100e-01 7.384206382183923267e+01 6.218236974455317778e+01 6.708926594288625722e+01 7.065269654595221027e+01
2.399999999999999911e-01 7.271075765002609614e+01 5.982634238969512097e+01 6.519160513479253893e+01 6.920854007081578629e+01
2.500000000000000000e-01 7.146905743820597934e+01 5.733220761095317641e+01 6.337593037479776115e+01 6.778499967606946086e+01
2.600000000000000089e-01 7.029713432718983768e+01 5.494839007678059062e+01 6.143805764479080267e+01 6.604214425153605816e+01
2.700000000000000178e-01 6.908551420557859046e+01 5.151782604244237262e+01 5.918534878099568175e+01 6.465697569710650328e+01
2.800000000000000266e-01 6.788409701356432890e+01 4.813499337072627782e+01 5.721447565698181847e+01 6.304303912173823932e+01
2.899999999999999800e-01 6.672257679274713382e+01 4.425452938728689389e+01 5.514137570475724459e+01 6.139639646508182835e+01
2.999999999999999889e-01 6.556185474952704340e+01 3.902102259441932119e+01 5.272512744362609993e+01 5.985132988000536614e+01
3.099999999999999978e-01 6.435992745921593894e+01 3.497456296495178663e+01 4.970935695898985784e+01 5.825558352714259058e+01
3.200000000000000067e-01 6.314890331759679754e+01 3.008602304415074258e+01 4.653950690482142249e+01 5.665902200015597145e+01
3.300000000000000155e-01 6.200778804557954516e+01 2.554939548252856696e+01 4.394887581443808955e+01 5.498175997530155712e+01
3.400000000000000244e-01 6.083526592356539453e+01 8.820067488448392723e+00 4.136275276175125981e+01 5.351400432932199891e+01
