0.000000000000000000e+00 1.010101010101010104e+02 1.010101010101010104e+02 1.010101010101010104e+02 1.010101010101010104e+02
1.000000000000000021e-02 1.000000000000000000e+02 1.000000000000000000e+02 9.998989880998486512e+01 9.999229998899582483e+01
2.000000000000000042e-02 9.898679898989900039e+01 9.519002830299325524e+01 9.810857675707853787e+01 9.873239897789882491e+01
2.999999999999999889e-02 9.797669597979798084e+01 9.507280673781548330e+01 9.626146874750740778e+01 9.784059797489641142e+01
4.000000000000000083e-02 9.696655487799675655e+01 9.506220673361548279e+01 9.308744228516906105e+01 9.665449296076110386e+01
5.000000000000000278e-02 9.595495481337501076e+01 9.505170372351547314e+01 8.999471016706210946e+01 9.491529263179569398e+01
5.999999999999999778e-02 9.493815379801333165e+01 9.449004371341547426e+01 8.397167057928405143e+01 9.390823491192560368e+01
7.000000000000000666e-02 9.284520546979315725e+01 9.345974170291546557e+01 7.987639063675817397e+01 9.293442295292429378e+01
8.000000000000000167e-02 9.021482951738677514e+01 9.244963969281546667e+01 7.405153253108136369e+01 9.202285886705945472e+01
8.999999999999999667e-02 8.845582988873364627e+01 9.141776368241548312e+01 4.385676911610364925e+01 9.106039380806058148e+01
1.000000000000000056e-01 8.571569823031022395e+01 9.038766367221471398e+01 2.609579948760772794e+01 8.933280502349990115e+01
1.100000000000000006e-01 8.223473038015862357e+01 8.935736366211371262e+01 9.369170337717285690e+00 8.785417004338088987e+01
1.199999999999999956e-01 7.262204483233733754e+01 8.832716365211270215e+01 8.081412595542692756e+00 8.632655196181504209e+01
1.300000000000000044e-01 6.983540409978456864e+01 8.731686364207311613e+01 7.370332603082332845e+00 8.489380921145655634e+01
1.400000000000000133e-01 6.618833677791919001e+01 8.629676363177310350e+01 6.722128467919790573e+00 8.145759212295951102e+01
1.499999999999999944e-01 5.886239362325608226e+01 8.525646362147310242e+01 6.701925427046310446e+00 8.004897405544487299e+01
