0.000000000000000000e+00 2.522252326212224283e-01 2.522252326212224283e-01 2.522252326212224283e-01 2.522252326212224283e-01
1.000000000000000021e-02 2.522252326211924522e-01 1.414131413132012349e-01 7.070707070807071004e-02 1.109111012101212101e-01
2.000000000000000042e-02 2.522252326211923412e-01 1.009100910101012050e-01 6.060606060606060774e-02 9.080808080808080995e-02
2.999999999999999889e-02 2.522252326201921413e-01 8.080808100908090652e-02 5.050505050505050414e-02 6.060606060606060774e-02
4.000000000000000083e-02 2.422252326201921324e-01 7.070707100907090703e-02 4.040404040404040747e-02 5.050505050505050414e-02
5.000000000000000278e-02 2.422252325201921241e-01 7.070707070707070441e-02 4.040404040404040747e-02 4.040404040404040747e-02
5.999999999999999778e-02 2.322252325201921153e-01 6.070606070706061064e-02 4.040404040404040747e-02 4.040404040404040747e-02
7.000000000000000666e-02 2.322252320191921238e-01 6.060505050606060373e-02 3.030303030303030387e-02 4.040404040404040747e-02
8.000000000000000167e-02 2.322252320191921238e-01 5.060504040505051093e-02 3.030303030303030387e-02 3.030303030303030387e-02
8.999999999999999667e-02 2.322192320191921178e-01 3.040304020202030250e-02 3.030303020202030143e-02 3.030303030303030387e-02
1.000000000000000056e-01 2.322192320191921178e-01 2.020202020202020374e-02 2.020202020202020374e-02 3.030303030303030387e-02
1.100000000000000006e-01 2.222192320191920256e-01 2.020202020202020374e-02 2.020202020202020374e-02 3.030303030303030387e-02
1.199999999999999956e-01 2.222192320191720416e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.300000000000000044e-01 2.122192320191716164e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.400000000000000133e-01 2.122192220191716217e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.499999999999999944e-01 2.122192216191716441e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.600000000000000033e-01 2.122192216191716441e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.700000000000000122e-01 2.122192216181716107e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.799999999999999933e-01 2.122192216151716215e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
1.900000000000000022e-01 2.122192216151716215e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.000000000000000111e-01 2.122192216151715938e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.099999999999999922e-01 2.022162216151714986e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.200000000000000011e-01 2.016162216151715092e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.300000000000000100e-01 2.016162216151715092e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.399999999999999911e-01 1.916162216151715003e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.500000000000000000e-01 1.916162216151615361e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.600000000000000089e-01 1.916162213151615112e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.700000000000000178e-01 1.416162213151615223e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.800000000000000266e-01 1.414162212151415243e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.899999999999999800e-01 1.414162112151415296e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
2.999999999999999889e-01 1.413151512141415100e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.099999999999999978e-01 1.413141512141415090e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.200000000000000067e-01 1.413131512141315160e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.300000000000000155e-01 1.413131512141315160e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.400000000000000244e-01 1.313131512141314239e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.500000000000000333e-01 1.313131510141312130e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.599999999999999867e-01 1.313131510131312074e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.699999999999999956e-01 1.313131510131312074e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.800000000000000044e-01 1.313101510111312209e-01 2.020202020202020374e-02 2.020202020202020374e-02 2.020202020202020374e-02
3.900000000000000133e-01 1.313101510111012171e-01 2.020202010201020346e-02 2.020202020202020374e-02 2.020202020201020132e-02
4.000000000000000222e-01 1.313101210111012052e-01 1.010101010101010187e-02 2.020202020202020374e-02 1.010101010101010187e-02
4.100000000000000311e-01 1.313101010111012157e-01 1.010101010101010187e-02 2.020202020202020374e-02 1.010101010101010187e-02
