0.000000000000000000e+00 2.040816326530612344e+02 2.040816326530612344e+02 2.040816326530612344e+02 2.040816326530612344e+02
1.000000000000000021e-02 2.020404163265305897e+02 1.988083049418580686e+02 1.990539947631932876e+02 2.000770744250314124e+02
2.000000000000000042e-02 1.999591838398706329e+02 1.926090526678699177e+02 1.936208922812854780e+02 1.962444846688149767e+02
2.999999999999999889e-02 1.978575430172721497e+02 1.862488898875122914e+02 1.880278747164106221e+02 1.931213001299638563e+02
4.000000000000000083e-02 1.957955023546057873e+02 1.799212353515046061e+02 1.814746059187911555e+02 1.901331629779930381e+02
5.000000000000000278e-02 1.936925818647327446e+02 1.724885841740144770e+02 1.748279588926085921e+02 1.875556745855929819e+02
5.999999999999999778e-02 1.915301164052074512e+02 1.638324370503750345e+02 1.682975897113127814e+02 1.848367062541521477e+02
7.000000000000000666e-02 1.893876186253544063e+02 1.544228994851840469e+02 1.610420224569119227e+02 1.823840880481527620e+02
8.000000000000000167e-02 1.871459529868157858e+02 1.427308959038675198e+02 1.537257285910683891e+02 1.789331567301971972e+02
8.999999999999999667e-02 1.850238715110842520e+02 1.323991711879911009e+02 1.457167265846841815e+02 1.754191276881605290e+02
1.000000000000000056e-01 1.827569898655722227e+02 1.188126476734479553e+02 1.368125220333445498e+02 1.724380859745074588e+02
1.100000000000000006e-01 1.806132922357990083e+02 1.008761114473524003e+02 1.278928737608965776e+02 1.690814358846326400e+02
1.199999999999999956e-01 1.784483938218914716e+02 8.394761021123484568e+01 1.169480984636479661e+02 1.655683068433095571e+02
1.300000000000000044e-01 1.760023025949882367e+02 6.623458656708056935e+01 1.064862960794904012e+02 1.617671358284059977e+02
1.400000000000000133e-01 1.737161710133977977e+02 3.338339432395722639e+01 9.122317604929952495e+01 1.582726711719142827e+02
1.499999999999999944e-01 1.713520322380257142e+02 5.640895133183359000e+00 7.265098647539279852e+01 1.549836920630757220e+02
1.600000000000000033e-01 1.689795425761705019e+02 4.021849747993092805e+00 5.538944023983776788e+01 1.515341400550960600e+02
1.700000000000000122e-01 1.667326037839486617e+02 2.886154957795345144e+00 2.260432115383622786e+01 1.475960504770993111e+02
1.799999999999999933e-01 1.644260242308411364e+02 1.835695650209315133e+00 7.771909857284550860e+00 1.434199360189251706e+02
1.900000000000000022e-01 1.620155807929221794e+02 1.263960948039551058e+00 3.634200405322689953e+00 1.384984588383462949e+02
2.000000000000000111e-01 1.594450484368628338e+02 1.011886015026653096e+00 2.403174368669503291e+00 1.354828836805480705e+02
2.099999999999999922e-01 1.572116136639469630e+02 9.110844054266504788e-01 1.516918973159925521e+00 1.312391210806776201e+02
2.200000000000000011e-01 1.546829659220941835e+02 9.106684050873983249e-01 1.010115713564501361e+00 1.277945740045281724e+02
2.300000000000000100e-01 1.523555466380297787e+02 5.290523951033204719e-01 1.003143549788345412e+00 1.227658009517016922e+02
2.399999999999999911e-01 1.496485025506499369e+02 4.274123757726824846e-01 7.995274972963813953e-01 1.186603037751812053e+02
2.500000000000000000e-01 1.471751131858122221e+02 3.869306157675609925e-01 6.146954771081942770e-01 1.149770511293142192e+02
2.600000000000000089e-01 1.447660742183632010e+02 3.857061356357209814e-01 5.110207470599611446e-01 1.121099269123223650e+02
2.700000000000000178e-01 1.422161200184048937e+02 3.456901291038287360e-01 5.090121070599058495e-01 1.085926925829765821e+02
2.800000000000000266e-01 1.396427960745023995e+02 2.456816393743673776e-01 4.885640974483858590e-01 1.043361216308229302e+02
2.899999999999999800e-01 1.372161664670458379e+02 2.444736327170863310e-01 4.277391019885412038e-01 1.008561635997864272e+02
2.999999999999999889e-01 1.347647782287408802e+02 1.228571429851438718e-01 3.477391017875299251e-01 9.735909495053279272e+01
3.099999999999999978e-01 1.323082299387616274e+02 1.228571427931428456e-01 3.469231017873486422e-01 9.367013206555405702e+01
3.200000000000000067e-01 1.294440352750585532e+02 1.228569827931172420e-01 3.269141417872206135e-01 9.110619856635713631e+01
3.300000000000000155e-01 1.263749898494385349e+02 1.228569827931172420e-01 3.252981385858894625e-01 8.722429598698056452e+01
3.400000000000000244e-01 1.237324457471777919e+02 1.228569827931172420e-01 3.252981225769294715e-01 8.158846941971847855e+01
3.500000000000000333e-01 1.212014866897407757e+02 1.228569827931172420e-01 3.052981193756488798e-01 7.654606657543000381e+01
3.599999999999999867e-01 1.183216406719582636e+02 1.228569827931172420e-01 2.244981192475977161e-01 7.384906304497327767e+01
3.699999999999999956e-01 1.155310140036886821e+02 1.228569827931172420e-01 1.844977991195976830e-01 6.972760384944508871e+01
3.800000000000000044e-01 1.123788792047757994e+02 1.228569827931167424e-01 1.840656359170356193e-01 6.518448259041555559e+01
3.900000000000000133e-01 1.098046987430736436e+02 1.024569827291167273e-01 1.840653094504756393e-01 6.243139544030575649e+01
4.000000000000000222e-01 1.076103010712315751e+02 1.024568195290911227e-01 1.840653061224756248e-01 5.833194652339422959e+01
4.100000000000000311e-01 1.050507472231718253e+02 1.024408195278111444e-01 1.836653061224750860e-01 5.498475441839797639e+01
4.199999999999999845e-01 1.022407146870775847e+02 1.024408195278111444e-01 1.832573061211694998e-01 5.228134257061944368e+01
4.299999999999999933e-01 9.962821503057665495e+01 1.020408195265311430e-01 1.632571429211438774e-01 4.966656069721391731e+01
4.400000000000000022e-01 9.683079645908210864e+01 1.020408195265311430e-01 1.432569829185838806e-01 4.682818556165970136e+01
4.500000000000000111e-01 9.417736109636493325e+01 8.203281952653114495e-02 1.432569797185823390e-01 3.739825699636515566e+01
4.600000000000000200e-01 9.169873154288460171e+01 8.203281952653114495e-02 1.232569796545823354e-01 3.139667241222672445e+01
4.700000000000000289e-01 8.916458325264788698e+01 8.163281626122501078e-02 1.232489796545823274e-01 2.928421817465989108e+01
4.799999999999999822e-01 8.625599609111617383e+01 8.162465305991890852e-02 1.228488195905311220e-01 2.621832204466896243e+01
4.899999999999999911e-01 8.320173694860544344e+01 8.162448979591889475e-02 1.228408131265311259e-01 1.799602115900535182e+01
5.000000000000000000e-01 8.011899692597711464e+01 4.080816646535783548e-02 1.028408131265311221e-01 1.684034641176918612e+01
5.100000000000000089e-01 7.762002361687100915e+01 2.040816326530612429e-02 1.020408131265306134e-01 1.453394213034730953e+01
5.200000000000000178e-01 7.483647130062811925e+01 2.040816326530612429e-02 8.204081312653060953e-02 1.327063250356950519e+01
5.300000000000000266e-01 7.258829156679905736e+01 2.040816326530612429e-02 8.203281312525011193e-02 9.020470359070472455e+00
5.400000000000000355e-01 7.034015793905567193e+01 2.040816326530612429e-02 8.203265306125009926e-02 5.265530823136941763e+00
5.500000000000000444e-01 6.759301068278134039e+01 2.040816326530612429e-02 8.163265306122449716e-02 4.103665609810551729e+00
5.600000000000000533e-01 6.514696263020992717e+01 2.040816326530612429e-02 8.163265306122449716e-02 2.980424220163941484e+00
